ip,https_token,prefix_suffix,shortening_service,domain_in_brand,suspicious_tld,statistical_report,length_url,length_hostname,nb_dots,nb_hyphens,nb_qm,nb_and,nb_eq,nb_underscore,nb_slash,nb_www,nb_com,ratio_digits_url,ratio_digits_host,nb_subdomains,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,status
0,1,0,0,0,0,0,52,22,2,0,0,0,0,0,4,0,0,0.057692308,0.0,2,1,4,1,3,18,3,18,18,10,9.5,18.0,6.666666667,0,phishing
0,0,0,1,1,0,0,35,26,2,0,0,0,0,0,3,0,0,0.114285714,0.153846154,2,0,2,0,8,8,0,13,13,0,10.5,10.5,0.0,0,phishing
0,0,1,0,0,0,0,40,31,3,1,0,0,0,0,3,1,0,0.075,0.096774194,3,0,4,4,3,3,0,12,12,0,6.0,6.0,0.0,0,phishing
0,1,0,0,1,0,0,123,16,2,3,1,2,3,0,4,0,0,0.06504065,0.0,2,1,19,4,1,5,1,38,6,38,4.947368421,5.5,4.882352941,0,legitimate
1,1,0,0,0,0,0,292,11,2,0,1,1,2,3,18,0,0,0.27739726,0.0,2,2,24,11,1,8,1,64,8,64,10.75,8.0,10.86956522,3,phishing
0,1,0,0,0,0,0,23,15,2,0,0,0,0,0,3,1,0,0.0,0.0,2,2,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,1,0,0,65,16,2,0,0,0,0,5,4,0,0,0.0,0.0,2,0,9,1,2,2,2,13,9,13,5.0,5.5,4.857142857,0,legitimate
0,1,0,0,0,0,0,68,30,2,3,0,0,0,0,4,0,0,0.0,0.0,2,1,6,2,5,9,5,16,16,9,8.5,12.5,6.5,0,legitimate
1,1,0,0,0,0,0,164,17,3,5,0,2,1,0,3,0,1,0.37195122,0.0,3,0,13,6,3,14,3,24,14,24,10.92307692,14.0,10.66666667,1,phishing
1,0,0,1,0,0,0,78,69,4,2,0,0,0,0,3,0,0,0.115384615,0.130434783,3,0,6,2,1,1,0,36,36,0,10.0,10.0,0.0,0,phishing
0,1,1,0,0,0,0,76,32,2,1,0,0,0,0,7,1,0,0.0,0.0,2,0,7,3,2,3,2,24,24,10,8.285714286,13.5,6.2,3,phishing
0,0,0,1,0,0,0,23,14,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,legitimate
1,1,0,0,0,0,0,77,23,1,0,0,0,0,0,5,0,0,0.285714286,0.0,1,1,4,7,2,19,2,32,19,32,15.75,19.0,14.66666667,0,phishing
1,0,0,0,0,0,0,74,20,2,0,1,0,1,1,3,1,0,0.337837838,0.15,2,1,5,8,3,3,4,32,12,32,11.4,7.5,14.0,0,phishing
0,0,0,0,0,0,0,19,10,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,2,2,0,3,3,0,2.5,2.5,0.0,0,legitimate
0,0,0,0,0,0,0,78,16,2,4,0,0,0,0,8,1,0,0.102564103,0.0,2,0,11,5,2,3,2,9,8,9,5.0,5.5,4.888888889,0,legitimate
0,1,0,0,0,0,0,36,15,3,0,0,0,0,0,3,0,0,0.0,0.0,3,0,4,0,2,2,4,9,9,8,5.75,5.5,6.0,0,phishing
0,1,0,1,0,0,0,263,214,13,0,0,0,0,0,6,0,1,0.19391635,0.214953271,3,0,17,8,3,5,3,29,29,15,13.82352941,16.58333333,7.2,2,phishing
0,1,0,0,0,0,0,21,13,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,legitimate
0,0,0,0,0,0,0,25,13,2,0,0,0,0,0,4,0,0,0.0,0.0,2,0,3,0,1,1,2,7,7,2,3.333333333,4.0,2.0,1,legitimate
1,1,1,0,0,0,0,111,15,2,1,0,0,0,0,10,0,0,0.207207207,0.0,2,1,11,4,2,11,2,32,11,32,8.181818182,11.0,7.9,3,phishing
1,1,0,0,0,0,0,77,23,1,0,0,0,0,0,5,0,0,0.272727273,0.0,1,1,4,1,2,19,2,32,19,32,15.75,19.0,14.66666667,0,phishing
0,1,1,0,0,0,0,64,10,3,1,0,0,0,0,6,1,0,0.0,0.0,3,2,7,4,3,3,4,12,3,12,6.285714286,3.0,6.833333333,0,legitimate
0,1,0,0,0,0,0,69,15,4,0,0,0,0,0,9,0,0,0.115942029,0.0,3,0,10,2,2,3,2,10,7,10,4.8,5.0,4.75,0,legitimate
0,1,0,0,0,0,0,62,20,2,0,0,0,0,0,6,0,0,0.0,0.0,2,3,6,2,3,16,3,16,16,10,7.666666667,16.0,6.0,1,phishing
0,1,0,0,0,0,0,27,19,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,4,3,3,0,11,11,0,7.0,7.0,0.0,0,legitimate
0,0,0,0,1,0,0,113,15,2,0,1,0,1,1,7,0,0,0.07079646,0.0,2,1,10,2,1,4,1,56,6,56,9.2,5.0,10.25,1,phishing
0,1,0,1,0,0,2,36,21,3,0,0,0,0,0,4,1,0,0.0,0.0,3,0,4,4,3,3,6,8,8,6,5.25,5.0,6.0,0,legitimate
0,0,0,1,0,0,0,54,11,2,0,0,0,0,0,4,0,0,0.240740741,0.0,2,0,4,3,1,3,1,32,3,32,9.75,3.0,16.5,0,phishing
0,1,0,0,0,0,0,64,13,1,4,0,0,0,0,5,0,0,0.03125,0.0,1,3,7,0,2,9,2,9,9,8,6.571428571,9.0,6.166666667,0,legitimate
0,1,0,0,0,0,0,45,37,4,0,0,0,0,0,3,0,0,0.0,0.0,3,1,4,1,7,7,0,8,8,0,7.5,7.5,0.0,0,phishing
0,1,1,0,0,0,0,74,21,2,2,0,0,0,0,9,1,0,0.054054054,0.0,2,0,10,4,2,3,2,10,6,10,5.3,5.0,5.428571429,3,phishing
1,1,1,0,0,0,0,121,37,4,1,0,0,0,0,8,1,0,0.157024793,0.0,3,0,10,5,2,3,2,32,26,32,9.8,14.5,8.625,3,phishing
0,0,0,0,0,0,0,204,20,2,1,0,0,0,0,4,0,0,0.137254902,0.0,2,0,4,3,2,2,6,167,14,167,47.25,8.0,86.5,0,phishing
0,0,0,0,0,0,0,27,18,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,6,3,3,0,11,11,0,7.0,7.0,0.0,0,legitimate
0,0,0,0,1,0,0,54,16,2,0,0,0,0,2,4,0,0,0.0,0.0,2,0,6,0,2,2,4,9,9,8,6.166666667,5.5,6.5,1,legitimate
0,1,0,0,0,0,0,29,22,2,0,0,0,0,0,2,0,0,0.068965517,0.090909091,2,0,2,0,3,3,0,15,15,0,9.0,9.0,0.0,0,phishing
0,0,0,0,0,0,0,43,16,2,3,0,0,0,0,3,1,0,0.186046512,0.0,2,0,6,3,2,3,2,8,8,6,4.333333333,5.5,3.75,0,legitimate
0,1,0,1,0,0,0,59,31,2,0,0,0,0,0,4,0,0,0.0,0.0,2,1,4,1,9,10,9,16,16,10,11.25,13.0,9.5,0,legitimate
0,1,0,0,0,0,0,49,12,3,0,0,0,0,0,6,1,0,0.0,0.0,3,0,7,3,3,3,3,11,4,11,4.571428571,3.5,5.0,0,legitimate
1,1,0,0,0,0,2,38,15,3,0,0,0,0,1,5,0,0,0.315789474,0.8,3,0,10,4,3,3,3,8,3,8,3.6,3.0,4.0,0,phishing
0,1,0,0,0,0,0,28,20,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,legitimate
0,0,0,0,0,0,0,50,20,3,0,0,0,0,0,5,1,1,0.0,0.0,3,0,6,3,1,3,1,12,12,8,5.5,7.5,4.5,0,legitimate
1,1,1,0,0,0,0,106,19,2,1,0,0,0,0,9,1,0,0.188679245,0.0,2,1,10,10,2,3,2,32,11,32,8.6,7.0,9.0,3,phishing
0,1,0,0,0,0,0,54,11,2,1,0,0,0,0,5,1,0,0.0,0.0,2,0,6,4,2,3,2,13,4,13,6.5,3.5,8.0,0,phishing
1,0,1,0,0,0,0,136,32,5,1,3,1,3,0,6,0,0,0.095588235,0.40625,3,0,17,7,3,3,3,13,13,13,6.352941176,8.666666667,5.857142857,0,phishing
0,0,0,0,0,0,0,53,20,3,0,1,0,0,0,3,1,0,0.0,0.0,3,1,6,4,2,3,2,13,13,8,6.166666667,8.0,5.25,0,phishing
1,1,0,0,0,0,0,165,21,4,6,0,2,1,0,3,1,0,0.327272727,0.0,3,0,15,7,2,3,2,22,14,22,9.4,8.5,9.538461538,1,phishing
0,0,0,0,1,0,0,46,20,2,0,0,0,0,1,4,0,0,0.0,0.0,2,0,5,0,4,6,4,9,9,6,6.0,7.5,5.0,0,legitimate
0,0,0,0,0,0,0,77,22,3,4,0,0,0,0,5,1,0,0.077922078,0.0,3,0,10,3,2,3,2,14,14,9,5.6,8.5,4.875,0,legitimate
0,0,0,0,0,0,0,64,20,3,3,0,0,0,0,3,1,0,0.0,0.0,3,0,7,5,3,3,4,12,12,9,6.571428571,7.5,6.2,0,legitimate
0,1,0,0,0,0,0,40,18,3,0,0,0,0,0,4,1,0,0.025,0.0,3,2,5,4,3,3,3,10,10,5,5.0,6.5,4.0,0,phishing
0,1,0,1,1,0,0,37,30,2,0,0,0,0,0,2,0,0,0.0,0.0,2,0,2,1,8,8,0,17,17,0,12.5,12.5,0.0,0,legitimate
0,0,1,0,0,0,0,81,16,1,7,0,0,0,0,7,0,0,0.098765432,0.0,1,0,12,3,2,5,2,10,6,10,4.75,5.5,4.6,0,legitimate
0,0,0,1,0,0,0,52,19,4,0,1,0,1,0,3,0,1,0.0,0.0,3,0,7,0,1,5,1,10,10,8,4.857142857,7.5,3.8,0,phishing
0,1,1,0,0,0,0,91,11,2,6,0,0,0,0,5,0,0,0.0,0.0,2,0,11,3,3,7,3,9,7,9,6.363636364,7.0,6.3,0,legitimate
1,1,0,0,0,0,0,154,44,6,0,1,0,1,0,4,1,0,0.474025974,0.0,3,0,8,20,3,3,3,88,19,88,16.75,7.2,32.66666667,0,phishing
0,1,0,0,0,0,0,26,11,1,0,0,0,0,0,4,0,0,0.0,0.0,1,1,2,0,6,8,6,8,8,6,7.0,8.0,6.0,0,phishing
1,0,0,1,0,0,0,52,43,4,3,0,0,0,0,3,0,1,0.173076923,0.209302326,3,0,7,2,1,1,0,11,11,0,4.714285714,4.714285714,0.0,0,phishing
1,0,0,0,0,0,0,123,46,5,0,1,2,3,2,4,1,1,0.227642276,0.0,3,1,13,6,2,3,2,17,13,17,7.461538462,7.6,7.375,0,phishing
1,1,0,0,1,0,0,91,17,1,5,0,0,0,0,5,0,0,0.076923077,0.0,1,1,9,0,4,13,4,13,13,9,8.0,13.0,7.375,0,legitimate
0,0,0,0,0,0,0,56,21,3,2,0,0,0,0,3,1,0,0.0,0.0,3,0,6,3,3,3,3,13,13,10,6.5,8.0,5.75,0,legitimate
0,0,0,0,0,0,0,31,22,2,2,0,0,0,0,3,1,0,0.0,0.0,2,0,4,3,1,1,0,6,6,0,3.75,3.75,0.0,0,legitimate
0,0,0,1,0,0,0,40,13,3,0,0,0,0,0,4,1,0,0.0,0.0,3,1,5,3,3,3,4,6,5,6,4.8,4.0,5.333333333,0,legitimate
0,1,0,0,0,0,0,24,17,2,1,0,0,0,0,2,0,0,0.0,0.0,2,0,2,0,3,3,0,7,7,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,1,0,0,83,14,4,4,1,0,1,0,3,1,1,0.048192771,0.0,3,0,15,4,2,3,2,6,6,6,3.8,4.5,3.692307692,0,legitimate
1,0,0,0,0,0,0,121,46,5,0,1,2,3,2,4,1,1,0.223140496,0.0,3,1,12,8,2,3,2,17,13,17,7.916666667,7.6,8.142857143,0,phishing
0,0,0,0,0,0,0,19,10,2,0,0,0,0,0,3,1,0,0.0,0.0,2,2,2,3,2,2,0,3,3,0,2.5,2.5,0.0,0,legitimate
0,0,0,0,1,0,0,99,15,2,0,0,0,0,0,7,0,0,0.090909091,0.0,2,0,7,2,1,4,1,56,6,56,11.57142857,5.0,14.2,1,phishing
0,0,1,0,0,0,0,60,21,3,1,0,0,0,0,6,1,0,0.0,0.0,3,1,6,4,2,3,2,10,10,9,6.5,6.5,6.5,2,phishing
0,1,0,1,1,0,0,42,34,2,0,0,0,0,0,3,0,0,0.0,0.0,2,0,2,0,8,8,0,21,21,0,14.5,14.5,0.0,0,legitimate
0,1,0,0,0,0,0,81,14,5,0,1,1,2,0,8,0,0,0.012345679,0.0,3,1,14,3,1,3,1,7,7,7,4.0,5.0,3.833333333,0,phishing
0,1,0,0,0,0,0,27,15,2,0,0,0,0,0,4,0,0,0.0,0.0,2,0,2,0,3,8,3,8,8,3,5.5,8.0,3.0,0,phishing
1,1,0,0,0,1,0,332,39,6,0,1,3,4,4,9,1,0,0.13253012,0.153846154,3,0,25,6,2,2,3,33,12,33,11.92,6.4,13.3,0,phishing
1,1,0,0,0,0,0,45,15,3,0,0,0,0,0,5,0,0,0.155555556,0.0,3,1,6,1,3,3,3,8,8,7,5.0,5.5,4.75,0,legitimate
0,0,1,0,0,0,0,63,21,2,1,0,0,0,2,7,0,0,0.0,0.0,2,0,10,2,2,7,2,9,9,6,4.2,8.0,3.25,0,legitimate
0,1,0,0,0,0,0,46,19,3,0,0,0,0,0,4,0,0,0.0,0.0,3,0,5,0,2,3,2,11,11,8,6.2,7.0,5.666666667,1,phishing
0,0,0,1,0,0,0,23,14,3,0,0,0,0,0,3,1,0,0.0,0.0,3,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,legitimate
0,0,0,0,0,0,0,64,17,2,4,0,0,0,0,4,1,0,0.0,0.0,2,0,7,5,3,3,4,11,9,11,6.428571429,6.0,6.6,0,legitimate
1,1,1,0,0,0,2,62,22,3,1,0,0,0,0,3,1,0,0.35483871,0.0,3,1,5,5,3,3,32,32,7,32,9.6,4.0,32.0,0,phishing
0,1,0,0,0,0,0,71,29,5,0,0,0,0,0,5,0,0,0.042253521,0.103448276,3,0,8,1,3,4,3,13,13,10,6.75,8.0,6.0,0,phishing
0,1,0,0,0,0,0,26,11,1,0,0,0,0,0,3,0,0,0.0,0.0,1,2,2,11,7,7,7,7,7,7,7.0,7.0,7.0,0,phishing
0,0,0,0,1,0,0,46,16,2,0,0,0,0,1,4,0,0,0.0,0.0,2,0,5,0,2,2,4,9,9,8,6.0,5.5,6.333333333,0,legitimate
1,1,0,0,0,0,0,271,20,5,0,1,2,3,1,10,1,3,0.3099631,0.0,3,1,20,24,2,3,2,64,12,64,12.05,7.5,12.55555556,3,phishing
1,0,0,0,0,0,0,120,42,4,0,1,2,3,2,5,0,1,0.158333333,0.0,3,0,12,1,2,3,2,17,13,17,7.833333333,8.75,7.375,0,phishing
1,0,1,0,0,0,0,128,50,4,1,1,2,3,2,5,0,1,0.1171875,0.0,3,1,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,phishing
0,1,0,1,1,0,0,33,26,2,0,0,0,0,0,2,0,0,0.0,0.0,2,0,2,1,8,8,0,13,13,0,10.5,10.5,0.0,0,legitimate
0,0,0,0,0,0,0,20,11,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,4,4,0,3.5,3.5,0.0,0,legitimate
0,1,0,1,0,0,0,39,20,1,0,0,0,0,0,4,0,0,0.0,0.0,1,0,2,1,10,16,10,16,16,10,13.0,16.0,10.0,0,phishing
0,0,0,0,0,0,0,24,15,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
0,0,0,0,0,0,0,24,15,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,legitimate
0,1,0,0,0,0,0,34,13,3,0,0,0,0,0,3,1,0,0.0,0.0,3,0,4,3,3,3,4,8,5,8,5.0,4.0,6.0,0,legitimate
0,1,0,0,0,0,0,48,15,2,4,0,0,0,0,3,1,0,0.0,0.0,2,1,7,3,1,3,1,8,7,8,4.428571429,5.0,4.2,0,legitimate
0,1,0,1,0,0,0,39,26,4,0,0,0,0,0,3,0,0,0.0,0.0,3,0,5,4,1,1,5,9,9,5,4.8,4.75,5.0,1,phishing
0,0,0,0,0,0,0,29,20,2,0,0,0,0,0,3,0,0,0.0,0.0,2,0,1,0,14,14,0,14,14,0,14.0,14.0,0.0,0,legitimate
0,1,1,0,0,0,0,67,13,2,2,0,0,0,1,6,1,0,0.0,0.0,2,3,9,4,2,3,2,11,5,11,5.333333333,4.0,5.714285714,0,legitimate
0,1,0,0,0,0,0,64,22,3,0,0,0,0,0,6,1,0,0.0,0.0,3,0,7,32,3,3,3,14,14,13,6.714285714,8.5,6.0,0,phishing
0,1,1,0,0,0,0,48,11,3,1,0,0,0,0,6,1,0,0.020833333,0.090909091,3,2,8,3,2,2,2,7,4,7,3.75,3.0,4.0,0,legitimate
0,0,1,0,0,0,0,37,28,2,1,0,0,0,0,3,0,0,0.0,0.0,2,0,3,1,5,5,0,11,11,0,7.333333333,7.333333333,0.0,0,phishing
0,1,0,0,0,0,0,62,14,2,0,0,0,0,0,5,1,0,0.032258065,0.0,2,0,6,4,3,3,7,11,6,11,7.666666667,4.5,9.25,0,legitimate
0,1,0,1,0,0,0,68,42,5,3,0,0,0,0,4,0,0,0.058823529,0.095238095,3,0,10,3,1,1,2,9,9,7,4.8,5.5,3.75,3,phishing
0,1,1,0,0,0,0,68,17,3,1,1,1,2,0,4,1,0,0.0,0.0,3,0,10,5,1,3,1,10,9,10,4.8,6.0,4.5,1,phishing
0,1,1,0,0,0,0,44,16,1,1,0,0,0,0,5,0,0,0.0,0.0,1,1,5,1,4,4,5,8,8,8,6.0,6.0,6.0,0,phishing
0,1,1,0,0,0,0,53,28,2,1,0,0,0,0,5,1,0,0.0,0.0,2,1,5,4,3,3,6,13,13,9,7.4,7.333333333,7.5,0,legitimate
0,1,0,1,0,0,0,55,47,3,2,0,0,0,0,3,0,0,0.0,0.0,3,0,5,0,5,5,0,11,11,0,7.8,7.8,0.0,0,legitimate
0,1,0,0,0,0,0,62,24,3,3,0,0,0,0,3,1,1,0.0,0.0,3,1,7,4,3,3,3,16,16,8,6.428571429,9.5,5.2,0,legitimate
0,1,0,0,0,0,0,79,21,2,3,0,0,0,0,6,1,0,0.0,0.0,2,3,8,3,3,3,4,13,13,9,7.5,8.0,7.333333333,1,legitimate
0,0,0,0,0,0,0,25,16,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
0,1,1,0,0,0,0,57,18,3,1,0,0,0,0,5,1,0,0.105263158,0.0,3,1,7,3,1,3,1,10,10,10,5.714285714,6.5,5.4,0,legitimate
0,1,0,1,1,0,0,32,25,2,0,0,0,0,0,2,0,0,0.09375,0.12,2,1,2,1,8,8,0,12,12,0,10.0,10.0,0.0,0,phishing
0,1,0,0,0,0,0,23,15,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,87,17,2,4,0,0,0,0,9,1,0,0.091954023,0.0,2,0,12,6,2,3,2,9,9,8,5.25,6.0,5.1,0,legitimate
0,0,0,0,0,0,0,56,15,3,1,0,0,0,1,5,1,1,0.017857143,0.0,3,0,8,3,1,3,1,8,7,8,4.625,5.0,4.5,0,legitimate
1,0,0,0,0,0,0,118,16,5,0,2,0,2,0,7,1,2,0.093220339,0.0,3,0,13,9,3,3,3,17,9,17,7.076923077,6.0,7.272727273,0,phishing
0,1,0,0,0,0,0,89,16,2,0,0,0,1,4,6,1,1,0.0,0.0,2,1,11,3,2,3,2,12,8,12,6.181818182,5.5,6.333333333,0,legitimate
1,1,0,0,0,0,0,52,16,2,1,0,0,0,0,4,1,0,0.192307692,0.0,2,0,5,11,3,3,6,12,8,12,7.4,5.5,8.666666667,0,legitimate
0,0,0,0,1,0,0,76,14,4,1,1,0,1,0,3,1,1,0.052631579,0.0,3,0,12,4,2,3,2,13,6,13,4.416666667,4.5,4.4,0,legitimate
0,1,0,0,0,0,0,34,19,3,0,0,0,0,0,4,1,0,0.029411765,0.052631579,3,0,3,4,3,3,6,8,8,6,5.666666667,5.5,6.0,0,phishing
0,1,0,0,0,0,0,35,15,2,0,0,0,0,0,5,0,0,0.0,0.0,2,2,4,0,2,8,2,8,8,5,4.5,8.0,3.333333333,0,phishing
1,0,1,0,0,0,0,127,50,4,1,1,2,3,2,4,0,1,0.141732283,0.0,3,1,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,29,10,2,0,0,0,0,0,6,0,0,0.0,0.0,2,1,4,0,1,4,1,5,4,5,3.0,4.0,2.666666667,1,phishing
0,0,1,0,1,0,0,26,17,2,1,0,0,0,0,3,0,0,0.0,0.0,2,2,3,0,3,3,0,4,4,0,3.666666667,3.666666667,0.0,0,legitimate
0,1,1,0,0,0,0,44,22,2,3,0,0,0,0,3,1,0,0.022727273,0.0,2,1,6,4,1,3,1,8,8,6,4.666666667,5.333333333,4.0,0,legitimate
0,1,0,0,0,0,0,80,15,3,6,0,0,0,0,3,1,1,0.0125,0.066666667,3,2,10,4,1,4,1,10,6,10,6.0,5.0,6.25,0,legitimate
0,1,0,0,0,0,0,128,120,10,0,0,0,0,0,3,0,0,0.0546875,0.058333333,3,0,10,6,2,2,0,35,35,0,10.7,10.7,0.0,2,phishing
0,0,0,1,0,0,0,95,18,4,1,1,0,1,0,4,0,1,0.073684211,0.0,3,0,10,1,2,4,2,31,9,31,7.4,6.5,7.625,0,phishing
0,0,0,0,0,0,0,27,18,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,4,3,3,0,11,11,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,23,15,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,4,3,3,0,7,7,0,5.0,5.0,0.0,0,legitimate
1,1,0,0,1,0,0,33,12,2,0,1,0,0,0,3,1,0,0.212121212,0.0,2,2,4,4,3,3,5,7,4,7,4.75,3.5,6.0,0,legitimate
0,1,1,1,0,0,0,49,27,2,3,0,0,0,0,3,0,0,0.0,0.0,2,1,6,1,2,6,2,8,8,7,5.5,7.0,4.0,0,legitimate
0,0,1,1,0,0,0,123,30,2,2,0,0,0,3,7,0,1,0.130081301,0.2,2,1,12,3,1,2,1,36,12,36,8.166666667,8.0,8.222222222,0,phishing
1,1,0,0,0,0,2,41,15,4,0,0,0,0,0,4,0,0,0.317073171,0.8,3,0,11,0,3,3,3,6,3,6,3.636363636,3.0,4.0,1,phishing
1,1,1,0,0,0,0,127,50,4,1,1,2,3,2,5,0,1,0.133858268,0.0,3,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,phishing
0,1,1,0,0,0,0,45,16,2,1,0,0,0,0,5,1,0,0.0,0.0,2,1,5,3,3,3,3,9,8,9,5.8,5.5,6.0,0,legitimate
1,1,0,0,0,0,0,115,18,3,0,0,0,0,2,12,1,0,0.069565217,0.0,3,1,15,4,3,3,3,10,9,10,5.933333333,6.0,5.923076923,4,phishing
0,1,0,0,0,0,0,61,14,1,0,0,0,0,0,5,0,1,0.06557377,0.0,1,1,6,1,3,11,3,12,11,12,7.666666667,11.0,7.0,0,legitimate
0,1,0,0,0,0,0,69,14,2,5,0,0,0,0,5,1,0,0.0,0.0,2,1,10,3,2,3,2,9,6,9,4.9,4.5,5.0,0,legitimate
0,0,0,0,1,0,0,33,16,2,0,0,0,0,0,4,0,0,0.03030303,0.0,2,0,4,0,2,2,3,9,9,4,4.5,5.5,3.5,0,legitimate
1,1,0,0,0,0,0,66,10,2,0,0,0,0,0,11,0,0,0.439393939,0.1,2,1,11,1,1,6,1,7,6,7,4.090909091,6.0,3.9,0,phishing
0,0,1,0,0,0,0,35,26,2,1,0,0,0,0,3,0,0,0.0,0.0,2,0,3,1,3,3,0,11,11,0,6.666666667,6.666666667,0.0,0,phishing
1,1,0,0,0,0,0,68,42,4,0,0,0,0,0,4,0,1,0.102941176,0.0,3,1,6,3,2,3,2,15,13,15,8.666666667,8.75,8.5,0,phishing
0,1,0,0,0,0,0,26,18,2,0,0,0,0,0,3,1,1,0.0,0.0,2,1,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,legitimate
0,0,0,0,1,0,0,37,28,2,0,0,0,0,0,3,0,0,0.0,0.0,2,0,2,1,9,9,0,14,14,0,11.5,11.5,0.0,0,legitimate
0,1,0,1,0,0,0,42,15,2,0,0,0,0,0,5,1,0,0.0,0.0,2,1,5,3,3,3,5,7,7,6,5.4,5.0,5.666666667,0,phishing
0,0,0,0,0,0,0,46,25,3,0,0,0,0,0,3,0,0,0.173913043,0.32,3,0,4,1,4,10,4,11,11,7,8.0,10.5,5.5,1,phishing
1,0,1,0,0,0,0,128,50,4,1,1,2,3,2,5,0,1,0.1875,0.0,3,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,phishing
1,1,0,0,0,0,0,81,27,2,0,0,0,0,0,5,1,0,0.259259259,0.0,2,1,5,6,2,3,2,32,19,32,13.2,11.0,14.66666667,0,phishing
0,0,0,0,0,0,0,24,10,1,0,0,0,0,0,3,0,0,0.083333333,0.0,1,1,2,3,5,7,5,7,7,5,6.0,7.0,5.0,0,phishing
0,0,0,0,0,0,0,79,21,3,7,0,0,0,0,3,1,0,0.050632911,0.0,3,0,11,3,2,3,2,13,13,9,5.181818182,8.0,4.555555556,0,legitimate
0,0,0,0,1,0,0,41,16,2,0,0,0,0,0,4,0,0,0.0,0.0,2,0,4,0,2,2,4,11,9,11,6.5,5.5,7.5,0,legitimate
0,1,0,0,0,0,0,28,21,2,0,0,0,0,0,2,0,0,0.0,0.0,2,0,2,0,6,6,0,10,10,0,8.0,8.0,0.0,0,legitimate
0,0,1,0,0,0,0,46,17,2,1,0,0,0,0,4,1,0,0.0,0.0,2,0,4,3,3,3,7,11,9,11,7.5,6.0,9.0,0,legitimate
0,1,0,0,0,0,2,75,14,2,0,0,0,0,0,10,1,0,0.026666667,0.142857143,2,0,10,4,3,3,3,9,6,9,5.5,4.5,5.75,0,phishing
1,0,0,0,0,0,0,132,16,3,0,1,0,1,2,4,0,0,0.03030303,0.0,3,0,8,39,2,5,2,43,6,43,14.0,5.5,16.83333333,0,phishing
0,1,0,0,0,0,0,25,18,2,0,0,0,0,0,2,0,0,0.0,0.0,2,0,2,0,3,3,0,11,11,0,7.0,7.0,0.0,0,phishing
0,1,0,0,0,0,0,60,22,3,0,0,0,0,0,4,1,0,0.033333333,0.0,3,1,6,4,3,3,3,13,13,10,7.166666667,8.0,6.75,0,legitimate
0,1,0,0,0,0,0,13,6,1,0,0,0,0,0,2,0,0,0.0,0.0,1,0,1,0,3,3,0,3,3,0,3.0,3.0,0.0,0,legitimate
0,1,0,0,0,0,0,76,23,3,3,0,0,0,0,3,0,0,0.065789474,0.0,3,1,7,2,4,5,4,13,13,13,8.428571429,9.0,8.2,0,legitimate
0,0,0,0,0,0,0,42,33,2,0,0,0,0,0,3,1,0,0.047619048,0.060606061,2,0,2,3,3,3,0,25,25,0,14.0,14.0,0.0,0,legitimate
0,1,1,0,0,0,0,45,16,3,2,0,0,0,0,3,1,0,0.0,0.0,3,1,6,3,3,3,4,9,4,9,4.833333333,3.333333333,6.333333333,0,legitimate
1,1,1,0,0,0,0,103,18,3,11,0,0,0,0,6,1,0,0.067961165,0.0,3,2,16,5,2,3,2,12,8,12,4.625,5.5,4.5,0,legitimate
0,0,0,0,0,0,0,45,24,4,0,0,0,0,0,4,1,0,0.0,0.0,3,1,5,3,2,3,2,13,13,5,5.2,8.0,3.333333333,0,phishing
